id_venta,fecha,id_cliente,id_producto,id_empleado,cantidad,precio_unitario,descuento,medio_pago,canal
3396,2024-02-28,1513,54,11,2,72197,10,Transferencia,Online
3397,2023-06-21,1569,3,7,1,704113,5,Tarjeta de Crédito,Sucursal
3398,2024-07-26,865,78,8,1,209176,0,Tarjeta de Crédito,Online
3399,2025-10-09,881,62,18,1,25218,0,Mercado Pago,Sucursal
3400,2024-01-02,424,10,6,1,824112,0,Tarjeta de Crédito,Sucursal
3401,2025-01-31,408,50,20,1,282282,0,Tarjeta de Crédito,Sucursal
3402,2022-08-13,1045,125,15,1,84124,5,Tarjeta de Crédito,Sucursal
3403,2024-04-06,976,145,17,1,19394,20,Tarjeta de Débito,Online
3404,2021-11-11,1548,28,20,1,452335,0,Tarjeta de Crédito,Online
3405,2025-05-20,395,127,19,4,37735,20,Transferencia,Sucursal
3406,2021-12-17,659,71,19,2,24970,0,Tarjeta de Crédito,Sucursal
3407,2025-09-11,1800,46,10,2,475964,10,Tarjeta de Crédito,Sucursal
3408,2021-10-09,1783,74,13,1,77390,15,Tarjeta de Débito,Sucursal
3409,2023-12-05,821,16,2,1,2169916,15,Transferencia,Online
3410,2022-10-15,72,143,2,1,32394,0,Transferencia,Sucursal
3411,2026-03-17,1402,22,13,1,2124118,0,Tarjeta de Crédito,Sucursal
3412,2023-10-03,1432,94,7,1,74574,0,Mercado Pago,Sucursal
3413,2022-05-29,217,112,14,1,70221,0,Mercado Pago,Online
3414,2025-05-19,1109,101,20,1,75638,15,Tarjeta de Crédito,Sucursal
3415,2023-08-31,1279,47,11,1,286719,20,Efectivo,Sucursal
3416,2025-07-31,1314,113,18,1,86956,0,Transferencia,Sucursal
3417,2022-07-30,553,10,15,1,824112,0,Tarjeta de Débito,Sucursal
3418,2023-04-16,1392,84,12,1,277789,0,Tarjeta de Débito,Sucursal
3419,2022-09-09,835,52,4,3,69726,5,Tarjeta de Crédito,Online
3420,2024-09-28,1486,62,20,1,25218,5,Transferencia,Sucursal
3421,2025-06-29,560,90,6,1,170021,10,Tarjeta de Crédito,Online
3422,2025-01-09,477,52,18,1,69726,5,Mercado Pago,Sucursal
3423,2024-01-29,373,76,14,2,126864,20,Mercado Pago,Sucursal
3424,2023-04-08,33,47,13,1,286719,30,Tarjeta de Crédito,Sucursal
3425,2026-04-20,1383,125,20,1,84124,10,Efectivo,Online
3426,2023-06-04,1855,129,7,1,54448,0,Tarjeta de Crédito,Sucursal
3427,2025-04-23,1118,13,19,1,2084288,15,Tarjeta de Crédito,Sucursal
3428,2026-04-15,633,110,5,3,114140,0,Mercado Pago,Online
3429,2026-05-05,1604,140,4,1,10864,5,Tarjeta de Débito,Sucursal
3430,2025-04-05,1340,107,20,1,131515,15,Transferencia,Online
3431,2022-08-05,1898,129,10,1,54448,5,Mercado Pago,Sucursal
3432,2023-06-25,291,14,1,1,1882522,0,Tarjeta de Débito,Sucursal
3433,2023-02-02,1138,13,1,3,2084288,5,Tarjeta de Débito,Sucursal
3434,2024-09-01,790,13,8,2,2084288,15,Tarjeta de Débito,Sucursal
3435,2025-03-21,450,61,8,2,59438,15,Tarjeta de Crédito,Online
3436,2022-10-20,667,58,11,1,34774,10,Tarjeta de Crédito,Sucursal
3437,2021-10-13,1801,148,3,1,29102,10,Mercado Pago,Online
3438,2021-11-27,1058,122,2,1,39286,0,Mercado Pago,Online
3439,2025-05-30,1207,88,17,2,140757,0,Tarjeta de Crédito,Online
3440,2022-08-03,1283,97,12,3,88456,0,Mercado Pago,Sucursal
3441,2021-09-24,1846,41,19,1,528589,0,Tarjeta de Débito,Sucursal
3442,2025-10-15,664,131,2,1,27926,15,Tarjeta de Crédito,Sucursal
3443,2025-09-15,1270,18,10,1,1392160,5,Tarjeta de Crédito,Online
3444,2023-03-18,1595,66,18,3,109610,0,Tarjeta de Crédito,Sucursal
3445,2022-08-20,1519,60,7,1,86747,5,Tarjeta de Crédito,Sucursal
3446,2024-08-27,746,47,10,1,286719,0,Tarjeta de Crédito,Online
3447,2024-01-25,555,140,3,2,10864,0,Tarjeta de Crédito,Sucursal
3448,2024-12-04,125,135,3,1,6733,0,Mercado Pago,Online
3449,2023-07-09,429,70,3,2,103106,5,Tarjeta de Crédito,Sucursal
3450,2024-11-30,1545,145,4,1,19394,0,Tarjeta de Débito,Sucursal
3451,2022-03-27,6,47,18,1,286719,0,Tarjeta de Crédito,Sucursal
3452,2024-12-27,831,33,6,2,463408,0,Tarjeta de Débito,Online
3453,2022-10-04,833,20,17,2,1802140,15,Tarjeta de Crédito,Sucursal
3454,2024-12-25,1175,14,2,1,1882522,0,Tarjeta de Crédito,Sucursal
3455,2025-10-24,1140,2,8,1,2203549,0,Mercado Pago,Online
3456,2023-01-31,275,13,5,2,2084288,0,Mercado Pago,Sucursal
3457,2023-12-14,1202,125,11,1,84124,15,Tarjeta de Crédito,Sucursal
3458,2024-08-25,398,14,18,3,1882522,5,Efectivo,Sucursal
3459,2025-03-03,1095,129,13,1,54448,0,Mercado Pago,Online
3460,2024-07-23,97,42,9,1,459765,0,Tarjeta de Crédito,Sucursal
3461,2023-12-20,887,86,1,1,96363,5,Tarjeta de Crédito,Sucursal
3462,2024-01-12,1951,19,11,2,1876921,10,Tarjeta de Crédito,Sucursal
3463,2025-05-14,193,128,2,1,9311,0,Mercado Pago,Online
3464,2024-07-11,1124,18,15,1,1392160,15,Tarjeta de Crédito,Sucursal
3465,2024-04-24,809,32,1,1,536121,0,Tarjeta de Crédito,Online
3466,2022-04-18,496,124,10,1,134330,0,Tarjeta de Débito,Sucursal
3467,2024-05-01,767,23,19,1,1108646,0,Mercado Pago,Online
3468,2023-06-12,735,123,6,1,227727,0,Tarjeta de Débito,Sucursal
3469,2024-04-28,1166,107,8,2,131515,0,Tarjeta de Crédito,Sucursal
3470,2026-01-22,676,96,6,1,58982,0,Mercado Pago,Sucursal
3471,2022-05-12,1471,19,7,1,1876921,0,Tarjeta de Crédito,Sucursal
3472,2023-02-02,1591,39,20,1,496850,0,Mercado Pago,Sucursal
3473,2025-11-24,1463,104,5,1,62368,0,Tarjeta de Débito,Sucursal
3474,2023-01-31,1069,94,13,1,74574,0,Tarjeta de Crédito,Sucursal
3475,2025-03-31,1048,79,20,1,49288,0,Tarjeta de Crédito,Sucursal
3476,2024-01-10,252,137,14,2,54978,10,Tarjeta de Débito,Sucursal
3477,2025-01-07,1898,61,18,1,59438,15,Tarjeta de Débito,Sucursal
3478,2025-09-10,1016,51,16,1,80482,10,Tarjeta de Crédito,Sucursal
3479,2025-11-14,184,47,12,1,286719,0,Tarjeta de Crédito,Sucursal
3480,2022-03-27,1701,84,19,2,277789,0,Transferencia,Online
3481,2023-12-09,1992,111,16,1,193216,0,Mercado Pago,Online
3482,2022-12-24,1782,128,2,1,9311,15,Tarjeta de Débito,Sucursal
3483,2024-12-12,687,76,17,1,126864,5,Tarjeta de Débito,Sucursal
3484,2026-03-14,1179,136,19,2,37113,10,Mercado Pago,Online
3485,2023-12-11,1021,95,13,2,47685,0,Mercado Pago,Online
3486,2026-01-27,51,10,8,1,824112,0,Tarjeta de Débito,Online
3487,2023-05-16,407,132,6,1,6977,10,Tarjeta de Débito,Sucursal
3488,2021-08-18,954,107,8,1,131515,10,Transferencia,Online
3489,2024-08-11,1473,110,11,1,114140,0,Tarjeta de Crédito,Online
3490,2026-05-01,1213,79,17,1,49288,5,Tarjeta de Crédito,Sucursal
3491,2021-11-10,943,37,10,1,299767,5,Tarjeta de Débito,Online
3492,2026-04-29,1197,128,12,1,9311,5,Mercado Pago,Online
3493,2023-10-14,394,122,9,1,39286,5,Tarjeta de Crédito,Sucursal
3494,2024-11-24,705,27,10,2,173598,0,Tarjeta de Crédito,Sucursal
3495,2025-11-10,1325,119,4,1,49044,5,Mercado Pago,Online
3496,2023-05-20,105,124,15,1,134330,10,Tarjeta de Crédito,Sucursal
3497,2022-04-26,306,7,17,3,815979,15,Mercado Pago,Sucursal
3498,2023-09-02,892,26,17,3,354125,0,Mercado Pago,Sucursal
3499,2025-10-17,429,78,9,1,209176,0,Mercado Pago,Sucursal
3500,2022-07-17,1843,17,11,2,785761,10,Tarjeta de Crédito,Online
3501,2022-03-15,1064,118,7,1,97223,0,Tarjeta de Crédito,Sucursal
3502,2022-04-16,1417,106,7,1,144819,10,Tarjeta de Crédito,Sucursal
3503,2024-11-14,1592,82,4,1,228381,0,Tarjeta de Débito,Online
3504,2022-03-18,1352,16,14,1,2169916,5,Tarjeta de Débito,Sucursal
3505,2025-03-11,1930,62,17,1,25218,20,Tarjeta de Débito,Online
3506,2023-02-18,1843,33,8,1,463408,0,Efectivo,Online
3507,2024-08-07,1041,110,19,2,114140,10,Tarjeta de Crédito,Sucursal
3508,2025-10-31,907,137,19,1,54978,30,Tarjeta de Crédito,Online
3509,2021-08-24,963,128,13,1,9311,5,Tarjeta de Débito,Sucursal
3510,2023-04-28,979,91,20,2,239013,0,Tarjeta de Crédito,Online
3511,2023-08-10,56,101,19,1,75638,10,Tarjeta de Crédito,Sucursal
3512,2025-09-25,1382,125,20,1,84124,0,Tarjeta de Crédito,Online
3513,2022-07-03,58,61,16,1,59438,0,Tarjeta de Crédito,Sucursal
3514,2025-09-28,452,75,2,3,27785,5,Tarjeta de Crédito,Sucursal
3515,2023-06-29,1261,135,11,1,6733,0,Transferencia,Online
3516,2025-04-10,367,148,20,1,29102,0,Mercado Pago,Sucursal
3517,2026-05-31,4,7,19,1,815979,0,Mercado Pago,Sucursal
3518,2022-07-02,68,33,5,1,463408,15,Tarjeta de Débito,Sucursal
3519,2023-02-21,1656,12,7,1,1110595,5,Mercado Pago,Sucursal
3520,2024-10-09,1256,86,9,1,96363,5,Efectivo,Online
3521,2022-01-25,1073,48,11,2,237206,5,Tarjeta de Crédito,Online
3522,2025-12-01,1945,26,1,1,354125,0,Tarjeta de Crédito,Sucursal
3523,2023-09-05,1931,45,3,5,386157,0,Tarjeta de Crédito,Online
3524,2024-04-17,680,79,15,1,49288,15,Tarjeta de Crédito,Online
3525,2024-01-03,1041,105,18,1,106094,5,Mercado Pago,Sucursal
3526,2024-12-13,1975,104,20,1,62368,0,Tarjeta de Crédito,Sucursal
3527,2022-01-23,347,16,10,1,2169916,5,Tarjeta de Crédito,Sucursal
3528,2021-09-24,1871,45,5,1,386157,5,Tarjeta de Débito,Online
3529,2021-10-24,1570,9,10,1,1944103,0,Efectivo,Sucursal
3530,2021-12-10,1291,49,20,1,338530,0,Mercado Pago,Sucursal
3531,2024-02-14,1234,51,17,1,80482,0,Mercado Pago,Online
3532,2023-12-10,812,28,7,1,452335,0,Mercado Pago,Sucursal
3533,2025-04-26,749,138,1,1,5017,5,Transferencia,Online
3534,2025-10-22,1409,96,1,2,58982,0,Tarjeta de Crédito,Sucursal
3535,2021-07-31,618,104,4,1,62368,0,Transferencia,Sucursal
3536,2026-06-06,82,114,16,1,67830,0,Tarjeta de Débito,Online
3537,2022-08-03,445,24,18,3,1217551,0,Tarjeta de Crédito,Online
3538,2022-02-26,949,82,16,2,228381,5,Mercado Pago,Sucursal
3539,2023-07-13,603,50,17,1,282282,0,Tarjeta de Crédito,Sucursal
3540,2025-01-28,767,17,19,1,785761,0,Tarjeta de Débito,Sucursal
3541,2025-10-25,1109,10,15,3,824112,5,Tarjeta de Crédito,Online
3542,2026-01-16,775,118,15,2,97223,10,Tarjeta de Crédito,Sucursal
3543,2021-10-19,1110,40,20,2,172118,5,Efectivo,Sucursal
3544,2021-08-21,1254,76,13,1,126864,5,Tarjeta de Crédito,Sucursal
3545,2024-02-26,757,28,13,1,452335,0,Tarjeta de Crédito,Sucursal
3546,2022-03-30,1628,8,19,1,1808817,0,Mercado Pago,Online
3547,2025-07-29,1659,91,19,1,239013,0,Tarjeta de Crédito,Sucursal
3548,2025-10-22,268,85,12,1,287367,0,Tarjeta de Crédito,Sucursal
3549,2023-11-05,1870,94,20,2,74574,0,Efectivo,Sucursal
3550,2023-01-25,1132,16,17,1,2169916,0,Efectivo,Sucursal
3551,2022-05-29,476,37,17,2,299767,0,Tarjeta de Crédito,Sucursal
3552,2024-02-14,1854,135,3,1,6733,0,Tarjeta de Crédito,Sucursal
3553,2026-07-08,1350,62,20,1,25218,10,Tarjeta de Crédito,Sucursal
3554,2024-08-05,1166,133,12,1,31839,0,Tarjeta de Crédito,Online
3555,2024-02-07,1086,126,12,1,9393,0,Tarjeta de Crédito,Sucursal
3556,2025-07-16,434,119,17,2,49044,20,Mercado Pago,Online
3557,2026-06-25,644,65,18,1,45620,5,Tarjeta de Débito,Online
3558,2022-04-05,1161,11,16,1,1225987,10,Tarjeta de Crédito,Sucursal
3559,2021-09-13,85,62,7,2,25218,15,Tarjeta de Crédito,Sucursal
3560,2023-05-18,888,147,5,2,57244,0,Tarjeta de Crédito,Sucursal
3561,2023-12-10,904,61,1,2,59438,20,Efectivo,Sucursal
3562,2025-09-06,1985,52,9,1,69726,0,Mercado Pago,Sucursal
3563,2023-07-07,1072,85,13,1,287367,20,Mercado Pago,Online
3564,2025-06-11,419,128,10,3,9311,0,Tarjeta de Crédito,Online
3565,2025-01-18,120,76,1,1,126864,0,Tarjeta de Débito,Sucursal
3566,2025-10-26,330,32,18,2,536121,10,Tarjeta de Débito,Sucursal
3567,2025-12-19,64,56,3,2,126168,0,Tarjeta de Débito,Sucursal
3568,2023-06-17,1943,49,13,1,338530,5,Transferencia,Sucursal
3569,2024-09-27,1050,87,1,2,99737,0,Tarjeta de Crédito,Sucursal
3570,2026-06-01,312,131,10,3,27926,0,Tarjeta de Crédito,Sucursal
3571,2022-12-20,1622,63,20,2,90834,10,Tarjeta de Crédito,Online
3572,2024-07-03,1565,23,10,1,1108646,15,Transferencia,Online
3573,2026-03-17,796,97,10,3,88456,0,Tarjeta de Débito,Sucursal
3574,2026-02-05,1899,63,20,1,90834,0,Efectivo,Sucursal
3575,2023-12-09,1578,63,7,1,90834,20,Mercado Pago,Online
3576,2026-01-24,1233,114,12,4,67830,0,Mercado Pago,Online
3577,2021-12-03,239,115,14,1,89197,5,Tarjeta de Débito,Online
3578,2022-06-01,1209,9,10,1,1944103,5,Tarjeta de Crédito,Sucursal
3579,2024-07-02,99,150,12,1,54866,0,Tarjeta de Crédito,Sucursal
3580,2025-09-16,1502,23,7,3,1108646,10,Tarjeta de Crédito,Sucursal
3581,2025-05-29,1770,68,20,1,45665,0,Transferencia,Sucursal
3582,2025-10-28,75,25,8,1,1187107,0,Tarjeta de Crédito,Sucursal
3583,2024-09-25,1204,15,16,1,2256407,0,Mercado Pago,Online
3584,2025-12-28,102,135,11,3,6733,0,Tarjeta de Crédito,Sucursal
3585,2025-09-06,1399,101,5,1,75638,0,Tarjeta de Débito,Sucursal
3586,2026-06-02,1649,133,3,2,31839,0,Tarjeta de Crédito,Online
3587,2024-03-16,733,149,17,3,26143,0,Tarjeta de Crédito,Sucursal
3588,2021-08-17,296,13,12,2,2084288,10,Tarjeta de Débito,Online
3589,2022-06-30,612,32,8,1,536121,15,Tarjeta de Crédito,Online
3590,2025-10-10,1908,66,10,1,109610,0,Tarjeta de Crédito,Sucursal
3591,2022-12-02,1981,25,1,1,1187107,0,Tarjeta de Débito,Online
3592,2024-07-23,132,105,4,2,106094,0,Tarjeta de Crédito,Online
3593,2024-11-08,1869,129,11,2,54448,0,Transferencia,Online
3594,2021-11-02,817,108,8,1,145800,5,Mercado Pago,Sucursal
3595,2025-10-29,1205,136,8,2,37113,15,Transferencia,Sucursal
3596,2025-05-20,628,32,11,2,536121,0,Mercado Pago,Sucursal
3597,2025-08-19,1412,59,13,1,32499,0,Tarjeta de Débito,Sucursal
3598,2024-08-17,1278,85,1,1,287367,5,Tarjeta de Crédito,Sucursal
3599,2026-05-03,1726,4,13,2,688511,10,Transferencia,Sucursal
3600,2024-11-03,245,106,3,1,144819,15,Mercado Pago,Sucursal
3601,2024-05-13,1299,54,15,1,72197,0,Tarjeta de Débito,Sucursal
3602,2023-02-16,705,108,20,1,145800,0,Tarjeta de Crédito,Online
3603,2024-10-22,206,99,3,2,98416,10,Mercado Pago,Sucursal
3604,2024-01-09,1817,29,17,1,369923,0,Tarjeta de Crédito,Sucursal
3605,2023-07-29,1475,67,8,1,112410,5,Transferencia,Sucursal
3606,2024-11-25,88,67,15,1,112410,0,Tarjeta de Crédito,Sucursal
3607,2023-01-07,310,119,18,1,49044,0,Tarjeta de Crédito,Sucursal
3608,2025-02-27,1994,109,2,2,64750,10,Mercado Pago,Sucursal
3609,2022-08-29,1689,21,6,1,1402054,0,Mercado Pago,Sucursal
3610,2021-09-24,1359,87,9,1,99737,0,Tarjeta de Débito,Sucursal
3611,2022-05-19,1780,82,14,1,228381,0,Mercado Pago,Sucursal
3612,2023-04-10,1509,41,11,1,528589,20,Tarjeta de Débito,Online
3613,2026-03-02,563,50,6,2,282282,0,Mercado Pago,Sucursal
3614,2025-04-05,780,25,4,1,1187107,20,Tarjeta de Crédito,Online
3615,2023-03-09,1847,96,18,2,58982,0,Tarjeta de Crédito,Sucursal
3616,2022-02-11,602,38,12,2,484692,0,Tarjeta de Débito,Sucursal
3617,2026-01-31,1656,120,13,2,150413,5,Tarjeta de Crédito,Sucursal
3618,2022-12-25,200,23,2,1,1108646,10,Tarjeta de Crédito,Sucursal
3619,2022-11-06,1157,118,12,1,97223,5,Tarjeta de Crédito,Online
3620,2026-07-08,745,75,12,2,27785,5,Mercado Pago,Online
3621,2022-05-02,1133,28,11,2,452335,0,Tarjeta de Crédito,Sucursal
3622,2021-11-08,71,32,8,1,536121,0,Mercado Pago,Sucursal
3623,2022-05-29,271,9,17,1,1944103,5,Tarjeta de Débito,Online
3624,2023-10-02,467,141,12,1,9922,0,Transferencia,Online
3625,2021-08-31,207,115,1,1,89197,15,Transferencia,Sucursal
3626,2021-12-14,508,101,1,2,75638,0,Tarjeta de Débito,Sucursal
3627,2026-04-24,168,102,6,1,107722,30,Tarjeta de Crédito,Online
3628,2023-09-30,1336,50,10,2,282282,5,Tarjeta de Crédito,Sucursal
3629,2022-12-01,619,105,4,3,106094,0,Mercado Pago,Online
3630,2022-02-13,501,28,11,1,452335,0,Tarjeta de Débito,Sucursal
3631,2025-05-29,174,22,20,3,2124118,0,Tarjeta de Crédito,Sucursal
3632,2023-09-07,968,38,4,4,484692,10,Tarjeta de Crédito,Sucursal
3633,2024-09-14,1088,127,15,2,37735,5,Tarjeta de Débito,Online
3634,2023-09-27,204,125,20,1,84124,10,Transferencia,Sucursal
3635,2023-03-09,928,90,1,1,170021,5,Tarjeta de Crédito,Sucursal
3636,2023-02-27,485,40,5,1,172118,0,Mercado Pago,Sucursal
3637,2022-05-15,640,68,5,2,45665,5,Transferencia,Sucursal
3638,2024-06-16,458,101,10,1,75638,15,Tarjeta de Débito,Online
3639,2024-12-14,245,63,8,1,90834,0,Transferencia,Online
3640,2024-10-05,114,2,13,1,2203549,0,Tarjeta de Débito,Sucursal
3641,2025-10-08,1351,57,15,2,75953,0,Tarjeta de Crédito,Sucursal
3642,2023-06-21,2,73,2,1,140989,10,Mercado Pago,Sucursal
3643,2022-11-04,1909,111,14,4,193216,15,Transferencia,Sucursal
3644,2026-07-21,522,61,16,1,59438,0,Tarjeta de Crédito,Online
3645,2024-12-31,932,43,5,1,334619,0,Mercado Pago,Sucursal
3646,2021-12-08,1693,52,12,1,69726,5,Tarjeta de Crédito,Online
3647,2023-07-19,551,36,17,3,435502,10,Transferencia,Sucursal
3648,2021-07-24,651,38,2,1,484692,0,Tarjeta de Crédito,Sucursal
3649,2022-04-27,552,39,10,1,496850,0,Tarjeta de Crédito,Online
3650,2022-08-21,1560,31,9,2,545983,0,Transferencia,Sucursal
3651,2026-07-19,519,33,16,2,463408,0,Tarjeta de Débito,Sucursal
3652,2025-05-21,1833,33,16,3,463408,0,Mercado Pago,Sucursal
3653,2022-05-01,1838,48,9,3,237206,10,Tarjeta de Crédito,Online
3654,2025-04-27,263,72,15,2,99968,10,Mercado Pago,Online
3655,2024-07-27,547,104,16,1,62368,0,Tarjeta de Crédito,Sucursal
3656,2022-12-02,1731,29,13,2,369923,0,Tarjeta de Crédito,Sucursal
3657,2023-01-09,352,62,7,1,25218,10,Tarjeta de Crédito,Online
3658,2024-02-29,1207,120,15,1,150413,0,Mercado Pago,Online
3659,2023-12-04,1284,104,13,1,62368,30,Tarjeta de Débito,Sucursal
3660,2026-05-01,1397,105,9,1,106094,0,Tarjeta de Crédito,Sucursal
3661,2024-05-05,956,84,11,1,277789,10,Tarjeta de Crédito,Online
3662,2024-01-27,1425,16,6,1,2169916,0,Mercado Pago,Online
3663,2022-09-14,44,88,11,1,140757,0,Tarjeta de Crédito,Online
3664,2022-03-15,158,66,1,2,109610,10,Tarjeta de Débito,Sucursal
3665,2022-08-13,966,14,17,1,1882522,5,Tarjeta de Crédito,Online
3666,2024-09-24,1554,57,6,1,75953,15,Tarjeta de Crédito,Sucursal
3667,2023-03-14,388,20,6,1,1802140,10,Tarjeta de Crédito,Online
3668,2021-11-07,1469,139,5,1,27484,0,Tarjeta de Crédito,Sucursal
3669,2023-11-15,1181,6,3,1,851647,15,Tarjeta de Crédito,Online
3670,2024-09-16,1276,10,2,2,824112,5,Tarjeta de Débito,Sucursal
3671,2023-09-12,510,1,16,2,1124829,0,Tarjeta de Crédito,Online
3672,2023-10-15,368,62,13,1,25218,0,Tarjeta de Crédito,Sucursal
3673,2023-04-30,1430,115,15,1,89197,0,Tarjeta de Crédito,Online
3674,2024-12-30,293,62,9,3,25218,0,Tarjeta de Débito,Sucursal
3675,2024-01-07,522,10,14,2,824112,0,Transferencia,Sucursal
3676,2025-06-09,388,70,18,1,103106,0,Transferencia,Online
3677,2026-04-16,1692,58,16,3,34774,0,Tarjeta de Crédito,Online
3678,2025-12-26,969,73,10,1,140989,10,Transferencia,Online
3679,2024-09-21,1646,130,2,1,53347,5,Transferencia,Online
3680,2025-10-06,830,57,7,1,75953,0,Tarjeta de Crédito,Sucursal
3681,2023-05-17,230,60,2,1,86747,0,Tarjeta de Crédito,Online
3682,2024-05-01,238,55,16,1,91009,0,Efectivo,Online
3683,2022-08-16,1808,35,13,2,317231,0,Transferencia,Sucursal
3684,2026-06-14,1840,115,17,1,89197,0,Tarjeta de Crédito,Online
3685,2026-05-21,24,34,5,1,362631,15,Transferencia,Sucursal
3686,2024-12-14,1426,140,4,2,10864,0,Tarjeta de Crédito,Online
3687,2021-10-11,106,20,18,2,1802140,15,Tarjeta de Débito,Sucursal
3688,2021-09-20,738,131,4,1,27926,0,Tarjeta de Débito,Online
3689,2024-07-08,1211,126,15,1,9393,20,Tarjeta de Crédito,Sucursal
3690,2025-12-19,1513,126,2,2,9393,15,Tarjeta de Débito,Sucursal
3691,2023-02-17,1387,41,18,1,528589,10,Tarjeta de Crédito,Sucursal
3692,2025-06-18,309,137,8,1,54978,5,Tarjeta de Crédito,Online
3693,2022-02-04,1220,13,1,4,2084288,10,Tarjeta de Crédito,Sucursal
3694,2023-08-24,824,39,6,2,496850,0,Mercado Pago,Sucursal
3695,2024-01-25,901,61,4,1,59438,10,Tarjeta de Crédito,Online
3696,2021-08-18,454,112,7,1,70221,0,Tarjeta de Crédito,Sucursal
3697,2022-03-13,1492,96,14,3,58982,0,Tarjeta de Débito,Sucursal
3698,2023-10-23,542,116,6,1,110824,10,Tarjeta de Débito,Online
3699,2021-09-20,805,20,5,1,1802140,0,Transferencia,Sucursal
3700,2026-03-24,1023,32,15,1,536121,0,Tarjeta de Crédito,Online
3701,2025-11-22,46,100,3,1,55643,0,Tarjeta de Crédito,Online
3702,2026-05-17,1144,83,10,1,121405,15,Tarjeta de Débito,Sucursal
3703,2024-01-26,611,99,3,1,98416,5,Tarjeta de Crédito,Online
3704,2024-04-20,1460,143,18,4,32394,15,Tarjeta de Crédito,Sucursal
3705,2023-09-19,1073,6,3,1,851647,15,Mercado Pago,Sucursal
3706,2022-04-05,916,69,16,1,76546,0,Tarjeta de Crédito,Sucursal
3707,2021-12-09,488,69,18,1,76546,20,Tarjeta de Crédito,Sucursal
3708,2022-01-01,472,14,18,1,1882522,0,Tarjeta de Débito,Sucursal
3709,2024-11-12,1672,72,5,1,99968,0,Tarjeta de Crédito,Sucursal
3710,2024-01-13,1585,30,13,3,500547,15,Mercado Pago,Online
3711,2021-10-22,1853,63,1,1,90834,0,Tarjeta de Débito,Online
3712,2021-10-29,250,7,12,4,815979,0,Tarjeta de Crédito,Sucursal
3713,2022-11-17,420,123,15,1,227727,10,Transferencia,Sucursal
3714,2023-01-03,728,136,18,1,37113,0,Tarjeta de Crédito,Online
3715,2026-06-22,1871,113,17,2,86956,0,Tarjeta de Crédito,Online
3716,2022-01-08,92,138,4,1,5017,10,Tarjeta de Crédito,Sucursal
3717,2021-08-06,882,120,3,1,150413,10,Mercado Pago,Sucursal
3718,2025-10-11,1045,40,12,1,172118,0,Mercado Pago,Sucursal
3719,2024-10-22,1899,48,7,2,237206,0,Transferencia,Sucursal
3720,2022-06-03,1899,45,9,1,386157,10,Mercado Pago,Sucursal
3721,2026-03-31,1327,139,4,1,27484,0,Tarjeta de Crédito,Sucursal
3722,2024-04-09,210,136,13,1,37113,20,Mercado Pago,Online
3723,2022-05-16,1864,147,16,1,57244,10,Tarjeta de Crédito,Sucursal
3724,2024-12-06,367,112,11,3,70221,5,Mercado Pago,Online
3725,2021-12-15,477,90,17,4,170021,5,Tarjeta de Crédito,Sucursal
3726,2024-02-15,1728,112,4,1,70221,20,Transferencia,Sucursal
3727,2024-11-12,534,148,3,3,29102,0,Tarjeta de Crédito,Sucursal
3728,2025-08-19,1786,123,11,2,227727,15,Mercado Pago,Sucursal
3729,2022-03-08,1272,2,7,1,2203549,0,Tarjeta de Crédito,Sucursal
3730,2024-02-22,1856,57,10,1,75953,0,Tarjeta de Crédito,Online
3731,2026-01-03,1827,77,12,2,62822,5,Mercado Pago,Sucursal
3732,2026-01-09,631,116,16,1,110824,0,Tarjeta de Crédito,Sucursal
3733,2025-06-15,494,109,8,1,64750,0,Efectivo,Sucursal
3734,2026-01-16,1760,91,14,1,239013,30,Tarjeta de Crédito,Online
3735,2022-01-19,780,113,19,1,86956,0,Mercado Pago,Sucursal
3736,2022-05-15,47,60,9,2,86747,10,Tarjeta de Crédito,Online
3737,2023-01-08,363,121,18,1,132850,15,Tarjeta de Crédito,Online
3738,2022-09-20,1402,15,17,1,2256407,0,Tarjeta de Crédito,Sucursal
3739,2025-09-18,576,22,15,1,2124118,30,Tarjeta de Crédito,Sucursal
3740,2024-03-17,82,40,1,1,172118,0,Tarjeta de Crédito,Sucursal
3741,2023-04-22,212,117,3,5,54765,0,Mercado Pago,Sucursal
3742,2023-09-22,691,102,11,2,107722,5,Tarjeta de Débito,Sucursal
3743,2023-07-31,1749,50,10,1,282282,10,Tarjeta de Crédito,Sucursal
3744,2021-11-22,544,78,14,1,209176,0,Tarjeta de Crédito,Sucursal
3745,2023-12-08,342,27,19,1,173598,0,Transferencia,Sucursal
3746,2023-11-17,1533,56,19,3,126168,0,Mercado Pago,Online
3747,2024-01-09,159,37,16,1,299767,0,Mercado Pago,Sucursal
3748,2022-09-19,1550,30,17,1,500547,10,Tarjeta de Crédito,Online
3749,2024-08-20,1127,80,14,5,190014,10,Tarjeta de Crédito,Sucursal
3750,2025-11-23,1612,21,7,1,1402054,5,Tarjeta de Crédito,Sucursal
3751,2023-09-19,724,140,1,2,10864,0,Mercado Pago,Sucursal
3752,2023-06-01,1823,90,20,1,170021,10,Transferencia,Sucursal
3753,2022-03-12,531,103,19,1,238351,0,Tarjeta de Débito,Online
3754,2023-12-30,372,82,20,3,228381,0,Tarjeta de Crédito,Sucursal
3755,2026-03-06,992,122,1,1,39286,5,Tarjeta de Crédito,Sucursal
